temporada,id_partido,fecha,hora,jornada,equipo_local,equipo_visitante,goles_local,goles_visitante,estado,resultado,total_goles
2021_Clausura,9652477,8/9/2021,1:10,4,Alianza Petrolera,Deportivo Pasto,2,0,Ended,Victoria Local,2
2021_Clausura,9652489,8/10/2021,0:40,4,Atlético Bucaramanga,Jaguares de Córdoba,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652528,8/10/2021,23:00,4,Rionegro Águilas Doradas,Patriotas Boyacá,1,0,Ended,Victoria Local,1
2021_Clausura,9652490,8/11/2021,1:00,4,Deportivo Pereira,Envigado FC,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652521,8/14/2021,0:40,5,Deportes Tolima,Deportivo Pasto,1,0,Ended,Victoria Local,1
2021_Clausura,9652526,8/14/2021,22:40,5,Independiente Medellín,América de Cali,2,0,Ended,Victoria Local,2
2021_Clausura,9652527,8/14/2021,20:00,5,Envigado FC,Alianza Petrolera,2,1,Ended,Victoria Local,3
2021_Clausura,9652529,8/15/2021,1:00,5,Deportivo Cali,Millonarios,2,2,Ended,Empate,4
2021_Clausura,9652531,8/15/2021,21:00,5,Jaguares de Córdoba,Junior Barranquilla,1,1,Ended,Empate,2
2021_Clausura,9652532,8/15/2021,23:05,5,Patriotas Boyacá,Atlético Nacional,0,3,Ended,Victoria Visitante,3
2021_Clausura,9652530,8/16/2021,22:10,5,Atlético Huila,Rionegro Águilas Doradas,0,2,Ended,Victoria Visitante,2
2021_Clausura,9652539,8/16/2021,1:10,5,Once Caldas,Deportivo Pereira,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652522,8/17/2021,0:30,5,Independiente Santa Fe,Deportivo La Equidad,0,2,Ended,Victoria Visitante,2
2021_Clausura,9652525,8/18/2021,1:00,5,Deportes Quindío,Atlético Bucaramanga,2,3,Ended,Victoria Visitante,5
2021_Clausura,9652512,8/21/2021,23:05,6,Junior Barranquilla,Once Caldas,4,2,Ended,Victoria Local,6
2021_Clausura,9652518,8/21/2021,19:00,6,Deportivo Pereira,Independiente Santa Fe,1,1,Ended,Empate,2
2021_Clausura,9652535,8/21/2021,0:30,6,América de Cali,Patriotas Boyacá,0,0,Ended,Empate,0
2021_Clausura,9652538,8/21/2021,21:00,6,Atlético Nacional,Deportes Quindío,1,0,Ended,Victoria Local,1
2021_Clausura,9652503,8/22/2021,21:00,6,Rionegro Águilas Doradas,Jaguares de Córdoba,1,2,Ended,Victoria Visitante,3
2021_Clausura,9652514,8/22/2021,19:00,6,Deportivo La Equidad,Deportes Tolima,1,1,Ended,Empate,2
2021_Clausura,9652517,8/22/2021,1:10,6,Millonarios,Independiente Medellín,2,0,Ended,Victoria Local,2
2021_Clausura,9652536,8/22/2021,23:05,6,Alianza Petrolera,Deportivo Cali,2,3,Ended,Victoria Visitante,5
2021_Clausura,9652534,8/23/2021,1:10,6,Deportivo Pasto,Envigado FC,0,2,Ended,Victoria Visitante,2
2021_Clausura,9652537,8/24/2021,1:00,6,Atlético Bucaramanga,Atlético Huila,1,1,Ended,Empate,2
2021_Clausura,9652511,8/28/2021,23:05,7,Deportivo Pereira,Millonarios,1,0,Ended,Victoria Local,1
2021_Clausura,9652520,8/28/2021,21:00,7,Envigado FC,Deportivo La Equidad,3,2,Ended,Victoria Local,5
2021_Clausura,9652524,8/28/2021,0:40,7,Deportes Quindío,Once Caldas,2,1,Ended,Victoria Local,3
2021_Clausura,9652506,8/29/2021,1:10,7,Atlético Huila,Independiente Medellín,3,1,Ended,Victoria Local,4
2021_Clausura,9652513,8/29/2021,23:05,7,Independiente Santa Fe,América de Cali,1,1,Ended,Empate,2
2021_Clausura,9652515,8/29/2021,19:00,7,Patriotas Boyacá,Deportivo Pasto,0,0,Ended,Empate,0
2021_Clausura,9652523,8/29/2021,21:00,7,Deportivo Cali,Junior Barranquilla,1,1,Ended,Empate,2
2021_Clausura,9652509,8/30/2021,23:00,7,Atlético Nacional,Rionegro Águilas Doradas,1,0,Ended,Victoria Local,1
2021_Clausura,9652519,8/30/2021,1:10,7,Jaguares de Córdoba,Deportes Tolima,0,3,Ended,Victoria Visitante,3
2021_Clausura,9652502,8/31/2021,1:05,7,Atlético Bucaramanga,Alianza Petrolera,1,2,Ended,Victoria Visitante,3
2021_Clausura,9652555,9/4/2021,23:05,8,Deportivo La Equidad,Jaguares de Córdoba,1,0,Ended,Victoria Local,1
2021_Clausura,9652567,9/4/2021,21:00,8,América de Cali,Deportes Quindío,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652556,9/5/2021,20:00,8,Independiente Medellín,Independiente Santa Fe,0,0,Ended,Empate,0
2021_Clausura,9652559,9/5/2021,16:00,8,Once Caldas,Atlético Bucaramanga,1,1,Ended,Empate,2
2021_Clausura,9652561,9/5/2021,18:00,8,Deportivo Pasto,Deportivo Cali,2,0,Ended,Victoria Local,2
2021_Clausura,9652516,9/6/2021,1:10,8,Alianza Petrolera,Atlético Nacional,1,3,Ended,Victoria Visitante,4
2021_Clausura,9652554,9/6/2021,1:00,8,Junior Barranquilla,Atlético Huila,,,Canceled,,
2021_Clausura,9652565,9/6/2021,23:00,8,Deportes Tolima,Envigado FC,2,0,Ended,Victoria Local,2
2021_Clausura,9652575,9/6/2021,21:00,8,Rionegro Águilas Doradas,Deportivo Pereira,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652560,9/7/2021,1:05,8,Millonarios,Patriotas Boyacá,1,0,Ended,Victoria Local,1
2021_Clausura,9652541,9/11/2021,19:00,9,Patriotas Boyacá,Envigado FC,0,0,Ended,Empate,0
2021_Clausura,9652542,9/11/2021,0:40,9,Jaguares de Córdoba,Independiente Medellín,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652549,9/11/2021,21:00,9,Once Caldas,Rionegro Águilas Doradas,2,3,Ended,Victoria Visitante,5
2021_Clausura,9652569,9/11/2021,23:05,9,Deportivo Cali,América de Cali,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652562,9/12/2021,19:00,9,Atlético Bucaramanga,Millonarios,3,4,Ended,Victoria Visitante,7
2021_Clausura,9652563,9/12/2021,1:10,9,Independiente Santa Fe,Alianza Petrolera,1,1,Ended,Empate,2
2021_Clausura,9652564,9/12/2021,21:00,9,Deportivo Pereira,Junior Barranquilla,1,1,Ended,Empate,2
2021_Clausura,9652570,9/12/2021,23:05,9,Atlético Nacional,Deportivo La Equidad,2,0,Ended,Victoria Local,2
2021_Clausura,9652566,9/13/2021,23:00,9,Deportes Quindío,Deportivo Pasto,1,2,Ended,Victoria Visitante,3
2021_Clausura,9652568,9/14/2021,1:00,9,Atlético Huila,Deportes Tolima,1,2,Ended,Victoria Visitante,3
2021_Clausura,9652533,9/18/2021,19:00,10,Envigado FC,Deportes Quindío,1,1,Ended,Empate,2
2021_Clausura,9652543,9/18/2021,21:00,10,América de Cali,Jaguares de Córdoba,2,3,Ended,Victoria Visitante,5
2021_Clausura,9652551,9/18/2021,1:00,10,Independiente Medellín,Once Caldas,3,1,Ended,Victoria Local,4
2021_Clausura,9652552,9/18/2021,23:05,10,Junior Barranquilla,Atlético Nacional,1,3,Ended,Victoria Visitante,4
2021_Clausura,9652546,9/19/2021,21:00,10,Deportes Tolima,Deportivo Cali,1,1,Ended,Empate,2
2021_Clausura,9652550,9/19/2021,23:05,10,Deportivo Pasto,Independiente Santa Fe,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652553,9/19/2021,1:10,10,Millonarios,Atlético Huila,3,1,Ended,Victoria Local,4
2021_Clausura,9652557,9/20/2021,23:00,10,Deportivo La Equidad,Deportivo Pereira,1,1,Ended,Empate,2
2021_Clausura,9652558,9/20/2021,1:10,10,Rionegro Águilas Doradas,Atlético Bucaramanga,3,0,Ended,Victoria Local,3
2021_Clausura,9652544,9/21/2021,1:00,10,Alianza Petrolera,Patriotas Boyacá,3,0,Ended,Victoria Local,3
2021_Clausura,9796578,9/23/2021,1:00,8,Junior Barranquilla,Atlético Huila,3,0,Ended,Victoria Local,3
2021_Clausura,9652467,9/24/2021,23:00,11,Deportivo Cali,Deportivo Pereira,2,1,Ended,Victoria Local,3
2021_Clausura,9652453,9/25/2021,21:00,11,Rionegro Águilas Doradas,Junior Barranquilla,1,2,Ended,Victoria Visitante,3
2021_Clausura,9652454,9/25/2021,1:00,11,Once Caldas,Alianza Petrolera,1,1,Ended,Empate,2
2021_Clausura,9652464,9/25/2021,19:00,11,Independiente Santa Fe,Envigado FC,3,1,Ended,Victoria Local,4
2021_Clausura,9652547,9/25/2021,23:05,11,Atlético Nacional,Deportivo Pasto,1,1,Ended,Empate,2
2021_Clausura,9652451,9/26/2021,19:00,11,Patriotas Boyacá,Deportes Tolima,0,0,Ended,Empate,0
2021_Clausura,9652466,9/26/2021,21:00,11,Jaguares de Córdoba,Millonarios,4,3,Ended,Victoria Local,7
2021_Clausura,9652548,9/26/2021,1:10,11,Atlético Bucaramanga,América de Cali,2,1,Ended,Victoria Local,3
2021_Clausura,9652465,9/27/2021,1:10,11,Deportes Quindío,Independiente Medellín,1,0,Ended,Victoria Local,1
2021_Clausura,9652540,9/28/2021,1:00,11,Atlético Huila,Deportivo La Equidad,1,1,Ended,Empate,2
2021_Clausura,9652461,10/1/2021,0:40,12,Deportivo Pasto,Once Caldas,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652475,10/1/2021,23:00,12,Deportes Tolima,Independiente Santa Fe,0,0,Ended,Empate,0
2021_Clausura,9652462,10/2/2021,1:05,12,Junior Barranquilla,Patriotas Boyacá,1,0,Ended,Victoria Local,1
2021_Clausura,9652468,10/2/2021,21:00,12,Envigado FC,Deportivo Cali,1,2,Ended,Victoria Visitante,3
2021_Clausura,9652469,10/2/2021,19:00,12,Deportivo La Equidad,Deportes Quindío,1,0,Ended,Victoria Local,1
2021_Clausura,9652470,10/2/2021,23:05,12,Deportivo Pereira,Atlético Nacional,3,2,Ended,Victoria Local,5
2021_Clausura,9652449,10/3/2021,21:00,12,Millonarios,Rionegro Águilas Doradas,1,0,Ended,Victoria Local,1
2021_Clausura,9652463,10/3/2021,23:05,12,Independiente Medellín,Atlético Bucaramanga,1,0,Ended,Victoria Local,1
2021_Clausura,9652476,10/3/2021,1:10,12,América de Cali,Atlético Huila,1,0,Ended,Victoria Local,1
2021_Clausura,9652459,10/4/2021,1:10,12,Alianza Petrolera,Jaguares de Córdoba,1,1,Ended,Empate,2
2021_Clausura,9652443,10/8/2021,21:00,13,Jaguares de Córdoba,Deportivo Pasto,4,1,Ended,Victoria Local,5
2021_Clausura,9652457,10/8/2021,23:00,13,Rionegro Águilas Doradas,Alianza Petrolera,1,0,Ended,Victoria Local,1
2021_Clausura,9652442,10/9/2021,21:00,13,Deportivo Cali,Deportivo La Equidad,2,2,Ended,Empate,4
2021_Clausura,9652444,10/9/2021,1:05,13,Independiente Medellín,Envigado FC,0,0,Ended,Empate,0
2021_Clausura,9652445,10/9/2021,23:05,13,Millonarios,América de Cali,0,0,Ended,Empate,0
2021_Clausura,9652456,10/9/2021,19:00,13,Once Caldas,Deportes Tolima,0,2,Ended,Victoria Visitante,2
2021_Clausura,9652447,10/10/2021,1:10,13,Atlético Huila,Atlético Nacional,1,4,Ended,Victoria Visitante,5
2021_Clausura,9652460,10/11/2021,23:00,13,Patriotas Boyacá,Independiente Santa Fe,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652450,10/12/2021,1:05,13,Atlético Bucaramanga,Junior Barranquilla,1,1,Ended,Empate,2
2021_Clausura,9652448,10/13/2021,1:05,13,Deportes Quindío,Deportivo Pereira,2,3,Ended,Victoria Visitante,5
2021_Clausura,9652441,10/16/2021,0:40,14,Deportes Tolima,Atlético Huila,1,0,Ended,Victoria Local,1
2021_Clausura,9652452,10/16/2021,21:00,14,América de Cali,Deportivo Cali,1,1,Ended,Empate,2
2021_Clausura,9652492,10/16/2021,19:00,14,Deportivo La Equidad,Patriotas Boyacá,1,3,Ended,Victoria Visitante,4
2021_Clausura,9652498,10/16/2021,23:05,14,Deportivo Pereira,Once Caldas,3,0,Ended,Victoria Local,3
2021_Clausura,9652446,10/17/2021,19:00,14,Deportivo Pasto,Deportes Quindío,1,0,Ended,Victoria Local,1
2021_Clausura,9652455,10/17/2021,1:10,14,Atlético Nacional,Independiente Medellín,1,1,Ended,Empate,2
2021_Clausura,9652458,10/17/2021,21:00,14,Alianza Petrolera,Atlético Bucaramanga,2,0,Ended,Victoria Local,2
2021_Clausura,9652495,10/17/2021,23:05,14,Independiente Santa Fe,Millonarios,0,2,Ended,Victoria Visitante,2
2021_Clausura,9652491,10/18/2021,1:10,14,Junior Barranquilla,Jaguares de Córdoba,2,1,Ended,Victoria Local,3
2021_Clausura,9652496,10/18/2021,21:00,14,Envigado FC,Rionegro Águilas Doradas,4,1,Ended,Victoria Local,5
2021_Clausura,9652501,10/21/2021,23:00,15,Once Caldas,Deportivo La Equidad,2,1,Ended,Victoria Local,3
2021_Clausura,9652504,10/22/2021,22:00,15,Jaguares de Córdoba,Envigado FC,1,1,Ended,Empate,2
2021_Clausura,9652494,10/23/2021,21:00,15,Atlético Bucaramanga,Deportivo Pasto,2,1,Ended,Victoria Local,3
2021_Clausura,9652507,10/23/2021,19:00,15,Patriotas Boyacá,Deportivo Pereira,1,2,Ended,Victoria Visitante,3
2021_Clausura,9652508,10/23/2021,0:00,15,Deportes Quindío,Alianza Petrolera,1,0,Ended,Victoria Local,1
2021_Clausura,9652510,10/23/2021,23:05,15,Independiente Medellín,Deportes Tolima,2,2,Ended,Empate,4
2021_Clausura,9652497,10/24/2021,21:00,15,Rionegro Águilas Doradas,Deportivo Cali,1,2,Ended,Victoria Visitante,3
2021_Clausura,9652500,10/24/2021,23:05,15,América de Cali,Atlético Nacional,0,2,Ended,Victoria Visitante,2
2021_Clausura,9652505,10/24/2021,1:10,15,Millonarios,Junior Barranquilla,4,1,Ended,Victoria Local,5
2021_Clausura,9652493,10/25/2021,1:10,15,Atlético Huila,Independiente Santa Fe,1,2,Ended,Victoria Visitante,3
2021_Clausura,9652479,10/26/2021,21:00,16,Envigado FC,Millonarios,2,1,Ended,Victoria Local,3
2021_Clausura,9652499,10/26/2021,23:00,15,Alianza Petrolera,Independiente Medellín,3,0,Ended,Victoria Local,3
2021_Clausura,9652471,10/27/2021,23:00,16,Deportivo Cali,Patriotas Boyacá,2,0,Ended,Victoria Local,2
2021_Clausura,9652474,10/27/2021,1:05,16,Deportivo Pereira,Atlético Bucaramanga,1,1,Ended,Empate,2
2021_Clausura,9652481,10/27/2021,21:00,16,Deportivo La Equidad,Rionegro Águilas Doradas,2,2,Ended,Empate,4
2021_Clausura,9652473,10/28/2021,23:05,16,Junior Barranquilla,Deportes Quindío,0,0,Ended,Empate,0
2021_Clausura,9652478,10/28/2021,21:00,16,Independiente Santa Fe,Jaguares de Córdoba,3,1,Ended,Victoria Local,4
2021_Clausura,9652480,10/28/2021,19:00,16,Deportivo Pasto,Atlético Huila,1,0,Ended,Victoria Local,1
2021_Clausura,9652488,10/28/2021,1:05,16,Atlético Nacional,Once Caldas,2,0,Ended,Victoria Local,2
2021_Clausura,9652472,10/29/2021,1:10,16,Deportes Tolima,América de Cali,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652588,10/30/2021,23:05,17,Atlético Bucaramanga,Envigado FC,2,1,Ended,Victoria Local,3
2021_Clausura,9652582,10/31/2021,21:00,17,Jaguares de Córdoba,Atlético Nacional,0,0,Ended,Empate,0
2021_Clausura,9652591,10/31/2021,23:05,17,Independiente Medellín,Deportivo Pereira,0,0,Ended,Empate,0
2021_Clausura,9652598,10/31/2021,19:00,17,Once Caldas,Patriotas Boyacá,1,1,Ended,Empate,2
2021_Clausura,9652604,10/31/2021,1:10,17,Millonarios,Deportivo La Equidad,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652577,11/1/2021,21:00,17,Junior Barranquilla,Deportivo Pasto,2,1,Ended,Victoria Local,3
2021_Clausura,9652583,11/1/2021,23:05,17,Atlético Huila,Deportivo Cali,0,5,Ended,Victoria Visitante,5
2021_Clausura,9652594,11/1/2021,1:10,17,América de Cali,Alianza Petrolera,1,1,Ended,Empate,2
2021_Clausura,9652590,11/2/2021,1:10,17,Deportes Quindío,Independiente Santa Fe,1,1,Ended,Empate,2
2021_Clausura,9652601,11/3/2021,1:00,17,Rionegro Águilas Doradas,Deportes Tolima,1,1,Ended,Empate,2
2021_Clausura,9652593,11/6/2021,20:45,18,Alianza Petrolera,Atlético Huila,1,0,Ended,Victoria Local,1
2021_Clausura,9652602,11/6/2021,23:00,18,Deportivo La Equidad,América de Cali,2,1,Ended,Victoria Local,3
2021_Clausura,9652610,11/6/2021,1:00,18,Deportivo Pereira,Jaguares de Córdoba,0,0,Ended,Empate,0
2021_Clausura,9652611,11/6/2021,18:45,18,Envigado FC,Once Caldas,1,2,Ended,Victoria Visitante,3
2021_Clausura,9652592,11/7/2021,23:05,18,Deportes Tolima,Millonarios,3,2,Ended,Victoria Local,5
2021_Clausura,9652597,11/7/2021,1:05,18,Atlético Nacional,Atlético Bucaramanga,0,0,Ended,Empate,0
2021_Clausura,9652605,11/7/2021,21:00,18,Independiente Santa Fe,Junior Barranquilla,1,1,Ended,Empate,2
2021_Clausura,9652608,11/7/2021,19:00,18,Patriotas Boyacá,Independiente Medellín,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652599,11/8/2021,1:10,18,Deportivo Cali,Deportes Quindío,1,0,Ended,Victoria Local,1
2021_Clausura,9652600,11/9/2021,1:00,18,Deportivo Pasto,Rionegro Águilas Doradas,0,2,Ended,Victoria Visitante,2
2021_Clausura,9652574,11/13/2021,1:00,19,Jaguares de Córdoba,Deportivo Cali,1,0,Ended,Victoria Local,1
2021_Clausura,9652609,11/13/2021,23:05,19,América de Cali,Deportivo Pasto,3,0,Ended,Victoria Local,3
2021_Clausura,9652573,11/14/2021,1:10,19,Rionegro Águilas Doradas,Envigado FC,1,1,Ended,Empate,2
2021_Clausura,9652576,11/14/2021,23:05,19,Millonarios,Alianza Petrolera,1,1,Ended,Empate,2
2021_Clausura,9652578,11/14/2021,19:00,19,Deportes Quindío,Patriotas Boyacá,0,3,Ended,Victoria Visitante,3
2021_Clausura,9652581,11/14/2021,21:00,19,Independiente Medellín,Atlético Nacional,0,0,Ended,Empate,0
2021_Clausura,9652603,11/15/2021,20:30,19,Atlético Bucaramanga,Deportes Tolima,1,1,Ended,Empate,2
2021_Clausura,9652606,11/15/2021,1:10,19,Atlético Huila,Deportivo Pereira,0,2,Ended,Victoria Visitante,2
2021_Clausura,9652580,11/16/2021,1:05,19,Once Caldas,Independiente Santa Fe,2,1,Ended,Victoria Local,3
2021_Clausura,9652579,11/18/2021,1:05,19,Junior Barranquilla,Deportivo La Equidad,1,0,Ended,Victoria Local,1
2021_Clausura,9652571,11/21/2021,20:30,20,Alianza Petrolera,Junior Barranquilla,1,1,Ended,Empate,2
2021_Clausura,9652572,11/21/2021,20:30,20,Deportivo La Equidad,Atlético Bucaramanga,2,0,Ended,Victoria Local,2
2021_Clausura,9652584,11/21/2021,20:30,20,Deportivo Cali,Once Caldas,0,0,Ended,Empate,0
2021_Clausura,9652585,11/21/2021,20:30,20,Deportivo Pereira,América de Cali,1,5,Ended,Victoria Visitante,6
2021_Clausura,9652586,11/21/2021,20:30,20,Deportivo Pasto,Independiente Medellín,1,1,Ended,Empate,2
2021_Clausura,9652587,11/21/2021,20:30,20,Envigado FC,Atlético Huila,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652589,11/21/2021,20:30,20,Independiente Santa Fe,Rionegro Águilas Doradas,0,1,Ended,Victoria Visitante,1
2021_Clausura,9652595,11/21/2021,20:30,20,Atlético Nacional,Millonarios,1,3,Ended,Victoria Visitante,4
2021_Clausura,9652596,11/21/2021,20:30,20,Deportes Tolima,Deportes Quindío,3,1,Ended,Victoria Local,4
2021_Clausura,9652607,11/21/2021,20:30,20,Patriotas Boyacá,Jaguares de Córdoba,3,0,Ended,Victoria Local,3
2021_Clausura,9973156,11/27/2021,23:00,1,Deportivo Cali,Deportivo Pereira,2,1,Ended,Victoria Local,3
2021_Clausura,9973155,11/28/2021,1:05,1,Atlético Nacional,Junior Barranquilla,1,1,Ended,Empate,2
2021_Clausura,9973158,11/28/2021,23:00,1,América de Cali,Millonarios,2,1,Ended,Victoria Local,3
2021_Clausura,9973157,11/29/2021,1:05,1,Alianza Petrolera,Deportes Tolima,1,4,Ended,Victoria Visitante,5
2021_Clausura,9973180,12/1/2021,23:00,2,Deportivo Pereira,Atlético Nacional,1,1,Ended,Empate,2
2021_Clausura,9973181,12/2/2021,1:05,2,Junior Barranquilla,Deportivo Cali,2,2,Ended,Empate,4
2021_Clausura,9973345,12/2/2021,23:00,2,Deportes Tolima,América de Cali,2,0,Ended,Victoria Local,2
2021_Clausura,9973346,12/3/2021,1:05,2,Millonarios,Alianza Petrolera,3,0,Ended,Victoria Local,3
2021_Clausura,9973183,12/4/2021,22:30,3,Deportivo Pereira,Junior Barranquilla,2,2,Ended,Empate,4
2021_Clausura,9973182,12/5/2021,1:00,3,Deportivo Cali,Atlético Nacional,3,1,Ended,Victoria Local,4
2021_Clausura,9973347,12/5/2021,21:00,3,Alianza Petrolera,América de Cali,2,1,Ended,Victoria Local,3
2021_Clausura,9973348,12/5/2021,23:05,3,Deportes Tolima,Millonarios,1,1,Ended,Empate,2
2021_Clausura,9973184,12/8/2021,22:00,4,Junior Barranquilla,Deportivo Pereira,3,0,Ended,Victoria Local,3
2021_Clausura,9973185,12/9/2021,0:30,4,Atlético Nacional,Deportivo Cali,1,2,Ended,Victoria Visitante,3
2021_Clausura,9973349,12/9/2021,23:00,4,América de Cali,Alianza Petrolera,2,1,Ended,Victoria Local,3
2021_Clausura,9973350,12/10/2021,1:05,4,Millonarios,Deportes Tolima,1,1,Ended,Empate,2
2021_Clausura,9973187,12/11/2021,23:30,5,Deportivo Cali,Junior Barranquilla,2,0,Ended,Victoria Local,2
2021_Clausura,9973186,12/12/2021,1:30,5,Atlético Nacional,Deportivo Pereira,5,1,Ended,Victoria Local,6
2021_Clausura,9973351,12/12/2021,22:00,5,Alianza Petrolera,Millonarios,0,1,Ended,Victoria Visitante,1
2021_Clausura,9973352,12/13/2021,0:30,5,América de Cali,Deportes Tolima,0,1,Ended,Victoria Visitante,1
2021_Clausura,9998671,12/15/2021,23:00,6,Junior Barranquilla,Atlético Nacional,1,1,Ended,Empate,2
2021_Clausura,9998669,12/16/2021,1:05,6,Deportivo Pereira,Deportivo Cali,1,0,Ended,Victoria Local,1
2021_Clausura,9998668,12/17/2021,0:45,6,Millonarios,América de Cali,2,1,Ended,Victoria Local,3
2021_Clausura,9998670,12/17/2021,0:45,6,Deportes Tolima,Alianza Petrolera,2,2,Ended,Empate,4
2021_Clausura,10022834,12/19/2021,23:00,1,Deportivo Cali,Deportes Tolima,1,1,Ended,Empate,2
2021_Clausura,10022904,12/23/2021,0:30,1,Deportes Tolima,Deportivo Cali,1,2,Ended,Victoria Visitante,3
2022_Apertura,10060170,1/20/2022,23:00,1,Rionegro Águilas Doradas,Atlético Bucaramanga,1,1,Ended,Empate,2
2022_Apertura,10060166,1/21/2022,1:05,1,América de Cali,Envigado FC,1,0,Ended,Victoria Local,1
2022_Apertura,10060167,1/21/2022,23:00,1,Independiente Santa Fe,Deportivo La Equidad,1,1,Ended,Empate,2
2022_Apertura,10060161,1/22/2022,21:05,1,Internacional de Palmira,Atlético Nacional,1,1,Ended,Empate,2
2022_Apertura,10060162,1/22/2022,23:10,1,Once Caldas,Unión Magdalena,1,1,Ended,Empate,2
2022_Apertura,10060164,1/22/2022,1:05,1,Deportivo Pasto,Millonarios,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060163,1/23/2022,23:10,1,Jaguares de Córdoba,Deportivo Cali,2,1,Ended,Victoria Local,3
2022_Apertura,10060168,1/23/2022,1:15,1,Junior Barranquilla,Patriotas Boyacá,3,1,Ended,Victoria Local,4
2022_Apertura,10060169,1/23/2022,21:05,1,Independiente Medellín,Deportes Tolima,1,0,Ended,Victoria Local,1
2022_Apertura,10060165,1/24/2022,1:15,1,Alianza Petrolera,Deportivo Pereira,2,1,Ended,Victoria Local,3
2022_Apertura,10060176,1/25/2022,23:05,2,Independiente Santa Fe,Rionegro Águilas Doradas,3,0,Ended,Victoria Local,3
2022_Apertura,10060180,1/25/2022,21:00,2,Envigado FC,Deportivo Pasto,1,0,Ended,Victoria Local,1
2022_Apertura,10060172,1/26/2022,21:05,2,Jaguares de Córdoba,Internacional de Palmira,2,1,Ended,Victoria Local,3
2022_Apertura,10060173,1/26/2022,1:10,2,Atlético Bucaramanga,Millonarios,0,0,Ended,Empate,0
2022_Apertura,10060175,1/26/2022,19:00,2,Deportivo La Equidad,Once Caldas,1,2,Ended,Victoria Visitante,3
2022_Apertura,10060177,1/26/2022,23:10,2,Deportivo Cali,Deportes Tolima,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060174,1/27/2022,23:05,2,Patriotas Boyacá,Independiente Medellín,2,0,Ended,Victoria Local,2
